address,is_fraud,balance,tx_count,avg_tx_value,active_days,first_seen
bc1q000527,0,0.5706872692421224,5,0.2040514078067293,190,1620233170
bc1q000528,0,1.1852453205133189,6,1.3711810820072243,246,1611776958
bc1q000529,0,4.899231044315014,4,0.6192989928529987,295,1641757928
bc1q00052a,0,0.8093722480624685,6,4.313119132495545,192,1653782762
bc1q00052b,0,4.303828310921183,7,27.893300667433024,104,1646333985
bc1q00052c,0,1.2133962480568787,4,22.37069407053917,68,1702843946
bc1q00052d,0,0.002668070574514955,8,91.24069321468092,324,1694526084
bc1q00052e,0,0.05972490469772974,5,58.437139298235294,155,1678595986
bc1q00052f,0,0.6490388730926098,3,2.5671762775122473,226,1653310576
bc1q000530,0,0.026540478296372953,13,7.676339466032613,233,1651970929
bc1q000531,0,6.048354127488813,5,6.923267301229801,104,1653773877
bc1q000532,0,98.7165386288863,3,0.10004798426379358,316,1660823693
bc1q000533,0,38.71726230949648,8,0.647576028467073,240,1660657033
bc1q000534,1,1.054238354950374,16,5.287928840647479,212,1696332042
bc1q000535,0,87.54722924551037,1,5.228932413062083,126,1690977950
bc1q000536,0,1.56205517110929,4,20.586800302604523,123,1697120705
bc1q000537,0,0.3637611116927321,11,18.6768214252049,36,1646372489
bc1q000538,0,0.15878439700654082,3,0.21408438822316164,238,1665361940
bc1q000539,0,0.40356849259694827,10,20.84665427444178,242,1705875840
bc1q00053a,0,0.3120691579549257,4,10.561068035693378,133,1653219069
bc1q00053b,0,1.6673718880932242,7,25.70656388275201,227,1637839661
bc1q00053c,0,1.618859587716356,6,62.410353013004745,90,1695416542
bc1q00053d,0,1.0091799400034625,4,5.552421030894401,255,1703384170
bc1q00053e,0,3.7091936546588706,9,89.22635663931517,83,1679372052
bc1q00053f,1,71.17104076977627,20,1.2475717876694765,139,1684883364
bc1q000540,0,17.264673271288597,6,1.1146313910358159,309,1682837988
bc1q000541,0,0.011623877336811517,5,17.418700670569798,20,1628306829
bc1q000542,0,0.00047047703744697213,5,3.5341220505367335,329,1690230201
bc1q000543,0,16.493390645484286,4,12.469243961158263,84,1671138872
bc1q000544,0,0.01656213695380399,6,397.8059166304519,27,1647466552
bc1q000545,0,0.5095148881342653,4,16.23208999832089,58,1636808260
bc1q000546,0,0.02988677876413872,8,11.294761992102123,330,1625838277
bc1q000547,0,0.0044898260809191825,3,1.2989538928234796,217,1702144663
bc1q000548,0,5.075312932556615,8,0.2466069233929759,333,1697978043
bc1q000549,0,9.75193260151782,5,6.3911023768738495,125,1616891030
bc1q00054a,0,0.17736753999882932,4,62.41093455121531,288,1614418478
bc1q00054b,0,0.0004208951200097359,4,3.873366346370427,200,1662722469
bc1q00054c,0,0.19422590380642688,9,16.492817752445237,283,1629582323
bc1q00054d,0,3.239477386100518,11,128.1234875630648,214,1648180431
bc1q00054e,0,0.011834518676714008,6,121.87947254633193,156,1705615090
bc1q00054f,0,1.733391266492999,9,17.420223043261704,18,1653483187
bc1q000550,0,0.9551092496366788,2,10.383447558408854,343,1661756044
bc1q000551,0,5.685246572897445,7,0.354422314522128,105,1658242034
bc1q000552,1,2.863052277959529,20,2.0951197500021967,159,1614212332
bc1q000553,0,0.05397648324995767,5,4.2143205651962585,41,1630529031
bc1q000554,0,36.223732755265495,5,1.3435787691053256,290,1702477413
bc1q000555,1,1.2430380972292403,20,12.144865961856825,7,1618513877
bc1q000556,0,0.9213515429598523,8,338.0846699666076,5,1704637956
bc1q000557,0,0.060821990033357025,5,153.78002702210077,21,1668072314
bc1q000558,0,0.2645177946004484,8,12.034285773157528,134,1638537084
bc1q000559,1,0.1406809158094664,12,35.123419986438236,120,1705499057
bc1q00055a,0,0.5952116753749751,8,1.7208035626041123,242,1669906525
bc1q00055b,0,169.88562906399432,4,138.12771129129402,106,1696550354
bc1q00055c,0,0.016314460311055996,5,0.32499899404921934,343,1642562776
bc1q00055d,1,0.015803291891768434,20,45.862891323034496,131,1647850667
bc1q00055e,0,82.55881781098371,8,19.909149907408402,38,1680517580
bc1q00055f,0,0.5336735100238407,3,1.6295130477775854,87,1695982010
bc1q000560,0,0.13436192112771894,3,4.866750600249769,336,1692254345
bc1q000561,0,22.63990511263636,7,0.7645212895579659,113,1640905371
bc1q000562,1,0.32507497249674033,24,0.8325349337008896,251,1652986116
bc1q000563,0,239.37446875706385,5,0.30663167687978793,345,1658491355
bc1q000564,0,7.642903834522199,7,34.295968279841375,362,1667613483
bc1q000565,0,0.2313706695453604,9,82.3262439887973,71,1624921246
bc1q000566,0,646.7272469141117,7,0.09791889670155271,264,1660753679
bc1q000567,0,0.16248903295297562,5,291.958314145956,69,1630049914
bc1q000568,0,9.265391512804271,7,7.213711043570459,255,1706618646
bc1q000569,1,4.9087774638916954,24,13.193264177324833,275,1653965148
bc1q00056a,0,49.661196230266526,5,0.3887473348629683,86,1671967598
bc1q00056b,0,108.25976711260795,5,103.71549239141092,218,1646711062
bc1q00056c,0,1.1007727654445003,6,11.02869140197498,50,1627765130
bc1q00056d,0,0.10432402367550583,10,72.07105299408477,134,1682570357
bc1q00056e,0,3.9745694541450716,6,84.92059482086309,230,1696406728
bc1q00056f,0,0.1309229745483454,7,106.67094817305927,61,1709122433
bc1q000570,0,419.9609549620424,10,2.020688809916292,252,1695329617
bc1q000571,0,1.5062242056766373,4,4.8747849185931855,230,1627057964
bc1q000572,0,0.33421704760399173,11,2.17405883324047,351,1670902665
bc1q000573,0,1.740271120721168,8,44.264939287033194,58,1623275223
bc1q000574,0,0.017573224534824548,7,14.379138756321005,185,1705936148
bc1q000575,0,0.054212589683200196,6,62.6955033415538,203,1663886848
bc1q000576,0,36.64370757033226,6,68.40716742914006,32,1674822287
bc1q000577,0,0.1393616624303047,10,0.23351266071214752,145,1677343481
bc1q000578,1,0.08650217096604707,17,110.11665029231513,169,1698196138
bc1q000579,0,5.002602402753895,8,49.487589230951386,22,1676071392
bc1q00057a,0,35.06180859907377,6,3.53089095269069,336,1631166085
bc1q00057b,0,8.643952400653301,3,14.873565845850537,298,1623206475
bc1q00057c,0,19.84879018501167,6,5.769935239698573,79,1707389919
bc1q00057d,0,0.10327238510916759,5,25.333087744175057,136,1612736761
bc1q00057e,0,0.014045798034295823,8,3.5155895617838833,302,1630017290
bc1q00057f,0,90.37800731318264,4,19.25661200117217,176,1623171025
bc1q000580,0,0.3798269531129914,4,8.453754052827556,77,1615758943
bc1q000581,0,0.47118755920239225,7,3.113078764721326,30,1652397488
bc1q000582,0,53.76283480364136,4,10.807847490968362,284,1702449392
bc1q000583,0,5.3052135631002395,6,1657.2902150778043,329,1662263059
bc1q000584,0,3.9261657607525304,4,1.8755964965988081,153,1683674935
bc1q000585,0,661.8288810631458,9,4.482194711713115,213,1680489966
bc1q000586,1,0.29013541677902094,15,1.942110368675596,179,1700667153
bc1q000587,0,16.17586609506972,8,2.395440715950481,295,1657295952
bc1q000588,0,1.1865374676483893,6,37.77126796193332,83,1697099820
bc1q000589,0,2.238434721570585,7,30.931185649273978,200,1652555929
bc1q00058a,0,98.04291384873643,5,7.302910690109933,323,1636540797
bc1q00058b,0,4.588289372458021,7,57.54649159250806,129,1690202757
bc1q00058c,0,5.027326023779746,8,36.12143986002484,294,1626966621
bc1q00058d,1,49.932355152626776,23,5.340565936356016,191,1617482419
bc1q00058e,0,0.33458705183307047,8,0.3437882087027903,52,1672056575
bc1q00058f,0,0.08065060265081968,7,38.84448132543022,83,1702187453
bc1q000590,0,0.043524660996619925,5,10.374275600120159,341,1657213169
bc1q000591,0,0.0027419943232816885,7,7.724884934026199,188,1659110623
bc1q000592,0,477.5273280593203,3,2.9092751475915595,13,1640577552
bc1q000593,0,0.036529866337336056,3,32.762936713377144,219,1636603212
bc1q000594,0,0.5149111740550809,4,14.835048230357806,17,1694403700
bc1q000595,0,0.4358575105699281,10,4.601323200415953,242,1667553325
bc1q000596,0,2.5148674375308557,5,0.6370487508206613,340,1695480460
bc1q000597,0,11.556079216812162,8,62.543242891296835,158,1626410885
bc1q000598,0,13.215897553937978,9,24.774389702538056,166,1674860768
bc1q000599,0,0.17390739819639875,7,12.314849367765914,139,1634215328
bc1q00059a,0,0.605703224534909,4,0.03638684429160138,294,1687134595
bc1q00059b,0,2.334364873797003,7,6.849745414163225,28,1666952751
bc1q00059c,0,0.4742250037078274,4,4.561231227211479,359,1613787418
bc1q00059d,0,124.21783125311029,8,2.1447191896444173,161,1650250501
bc1q00059e,0,4.361974644357946,7,33.39714967030289,182,1679851577
bc1q00059f,0,9.066926643602079,3,30.86800060930957,280,1687236348
bc1q0005a0,0,7.305619203882634,2,17.701500931683068,155,1654762686
bc1q0005a1,0,33.79867405089335,3,58.896509623333735,302,1692116992
bc1q0005a2,0,1.7212739342343926,6,0.956382799616554,214,1647984874
bc1q0005a3,0,0.02043521085142771,5,2.9822912665181676,340,1645996315
bc1q0005a4,0,3.317010267102802,6,8.581292355759798,353,1623335196
bc1q0005a5,0,0.14169609634772043,9,2.129731598194749,69,1696299359
bc1q0005a6,0,0.2047736522432069,5,31.63735185888703,325,1673352859
bc1q0005a7,0,5.807162423337726,7,2.6002258424519002,295,1609817545
bc1q0005a8,0,41.05239650337272,4,99.16052572059523,209,1625469649
bc1q0005a9,1,2.1317898046807127,23,1.1476096299818355,157,1612355395
bc1q0005aa,0,2.525651471078695,9,525.2988291293096,75,1618052325
bc1q0005ab,0,165.1154347613696,6,427.77386844542485,342,1674250089
bc1q0005ac,0,2.0590805299296577,8,6.113464949981771,287,1620938611
bc1q0005ad,0,2452.9565780717753,3,73.13747591854171,231,1701687734
bc1q0005ae,1,10.909959825194687,14,3.317275717240791,65,1671385210
bc1q0005af,0,0.005080791220426117,11,56.068434902204906,271,1685840068
bc1q0005b0,1,19.166654874155295,24,5.1968014839011945,83,1624990584
bc1q0005b1,0,3.1376532712161107,6,0.5650281099118211,74,1697786095
bc1q0005b2,0,47.90683858824189,4,0.006309894163706978,265,1613982520
bc1q0005b3,0,7.534888646569029,4,4.317053493510665,269,1659177749
bc1q0005b4,0,0.660097351905965,9,12.911585606894553,301,1709389633
bc1q0005b5,0,0.025402829618275828,4,105.70295532835685,90,1634037160
bc1q0005b6,0,0.5341547052050093,8,7.950621202579211,360,1664497706
bc1q0005b7,0,0.07795984733224125,9,54.9168525445581,300,1634595361
bc1q0005b8,0,0.17524498856189022,5,2.980576998871249,2,1701713521
bc1q0005b9,0,5.845868738738079,6,3.763848837836823,176,1616930305
bc1q0005ba,0,149.86179655014027,7,60.82928687733488,125,1630347510
bc1q0005bb,0,3.2674654396807314,2,0.053431812572641575,268,1647985722
bc1q0005bc,0,0.027663285280348615,3,7.583445575664431,215,1643455719
bc1q0005bd,0,3.7954690675060094,4,3.32037358064365,67,1660277255
bc1q0005be,0,36.230251981612,5,112.30545206826949,178,1692277408
bc1q0005bf,0,0.16051807708228674,5,2.5689760876347933,267,1694363936
bc1q0005c0,0,0.6689462940565357,5,20.7629456552514,5,1696986129
bc1q0005c1,0,1.0450498464043003,4,46.666844220986825,301,1675106364
bc1q0005c2,0,0.09492245923514975,6,0.37336753787090887,202,1653262257
bc1q0005c3,1,13.98504412886445,22,5.591565957533417,117,1645028072
bc1q0005c4,0,0.6956946432900749,3,3.1165515927175114,336,1670920925
bc1q0005c5,1,7.040959913898843,14,49.037557968416266,350,1654343957
bc1q0005c6,0,0.06977520696366397,4,28.50739939934838,232,1647703078
bc1q0005c7,0,0.2691800207824024,5,4.634813402659942,84,1659244901
bc1q0005c8,0,8.733306708797437,4,0.9095401827721284,89,1666976029
bc1q0005c9,0,0.3267697592360849,7,58.92664657712498,227,1626268804
bc1q0005ca,0,177.8412953991516,5,6.45396355547929,111,1696493934
bc1q0005cb,0,0.30152312773729006,2,0.2903253375074771,323,1659951897
bc1q0005cc,0,1.9621762271265977,10,0.3448103242433134,12,1662745207
bc1q0005cd,0,16.408057015424575,8,17.73015496193808,27,1698855966
bc1q0005ce,0,0.014191711261244947,6,0.5760202944245122,105,1680800998
bc1q0005cf,0,0.0050800893145481855,5,304.69003684327487,86,1688840331
bc1q0005d0,0,0.0102860266193706,3,1.134122734897965,156,1694294161
bc1q0005d1,0,44.15703733047548,5,7.383727181634943,199,1613140161
bc1q0005d2,0,0.1909823167509397,6,10.15761765948205,137,1669732208
bc1q0005d3,1,4305.915429442039,18,1.7181437991203359,31,1690256731
bc1q0005d4,0,0.1840141180153796,7,0.08377220063836344,164,1685780723
bc1q0005d5,0,1.7395977521769028,4,10.824263073632494,113,1679436582
bc1q0005d6,1,204.27702498664135,19,1.6380721298773095,361,1613650505
bc1q0005d7,0,410.87074027263674,6,9.328524487372343,271,1696736202
bc1q0005d8,1,970.3510473100281,22,5.78540227324896,353,1662367879
bc1q0005d9,0,37.5284267240548,8,12.510677705882545,287,1664331866
bc1q0005da,0,21.589078837128426,3,167.96241620530859,258,1687581721
bc1q0005db,1,11.83105705977248,18,2.4784515112670293,201,1695140939
bc1q0005dc,0,10.330319670601359,5,2.8930482131754247,299,1615455950
bc1q0005dd,0,0.19136797207712405,7,0.26405586047560403,1,1636694292
bc1q0005de,0,0.08589783532365333,4,5.000971021112546,211,1632432804
bc1q0005df,0,0.9899276966248594,7,16.772488898202504,265,1676025053
bc1q0005e0,0,0.6001630758721586,9,2.8095104325015288,188,1641840004
bc1q0005e1,1,0.5134837131637019,15,16.99401121994608,357,1690903421
bc1q0005e2,0,8.07814560911157,8,5.180921566413733,241,1623738329
bc1q0005e3,0,17.56512892746324,16,0.5463297892632516,193,1641523041
bc1q0005e4,0,1.3037186211264131,8,13.790364758060182,110,1689461608
bc1q0005e5,0,84.14910149560976,7,4.895594567570705,111,1618111036
bc1q0005e6,0,0.03254708911619039,4,9.445284694207809,65,1676677587
bc1q0005e7,0,0.5593508422978558,3,2.377620585439941,65,1701502828
bc1q0005e8,0,0.11642977681843408,6,1.9921111464534325,317,1642441153
bc1q0005e9,0,0.0036993067149773042,7,10.123116946524854,235,1634969845
bc1q0005ea,0,0.7803271239579481,7,4.658996939415713,95,1697039500
bc1q0005eb,0,0.6940283111453334,5,232.42242149056483,197,1664602488
bc1q0005ec,0,93.72352544596109,2,36.5054302801911,291,1672277244
bc1q0005ed,0,6.635506839672324,7,21.977265197867926,196,1612114727
bc1q0005ee,0,0.04630244678362752,9,5.181208845990553,38,1635641513
bc1q0005ef,0,260.4153090191805,3,0.12847166600791243,39,1624459603
bc1q0005f0,0,38.98204231301965,3,1.4693353339527175,149,1669791178
bc1q0005f1,0,5.7333104875049345,3,2.0246828982331686,164,1667597720
bc1q0005f2,0,0.506894544241514,6,4.263247643315638,220,1610290857
bc1q0005f3,0,0.05622927725276656,8,6.912151856361267,276,1658397065
bc1q0005f4,0,0.3273843787540586,8,27.44406493648738,43,1636059486
bc1q0005f5,1,52.42549609406818,18,12.759691776014394,238,1701867306
bc1q0005f6,0,285.36210503805484,5,75.06890183564455,163,1700014275
bc1q0005f7,0,102.48644898524074,8,3.959810034229226,320,1620718975
bc1q0005f8,1,0.46144099649309045,28,12.35827511316981,107,1631312216
bc1q0005f9,0,0.03477514749171491,8,14.697662323956651,288,1655926939
bc1q0005fa,1,3.052026881741735,12,12.078808683369996,292,1694484887
bc1q0005fb,0,0.004965118589430593,4,95.94551669002563,105,1708465250
bc1q0005fc,0,2.636634102565517,6,36.875546891073974,69,1676415272
bc1q0005fd,0,0.6422306583519918,6,0.5279221554511464,109,1610402620
bc1q0005fe,0,0.24706359506261183,6,5.8787126559718,180,1659929732
bc1q0005ff,0,0.00836156890190946,6,7.185410390247509,132,1639761248
bc1q000600,0,4.668324928777883,9,546.2529393683488,7,1621298314
bc1q000601,1,0.4045599529839088,17,3.820638814290144,340,1688045319
bc1q000602,0,0.0299043744344569,7,1.0356530493808844,149,1639077012
bc1q000603,0,0.00018104107117956274,7,17.754710463732295,185,1640327135
bc1q000604,1,1.841540529108047,23,19.964814301055462,156,1623841215
bc1q000605,0,203.72168843689596,2,6.375447422738018,290,1699961604
bc1q000606,1,292.0499426756245,12,4.756337760425305,245,1671896097
bc1q000607,1,0.5075593702476315,20,49.29427320466769,272,1651048456
bc1q000608,0,0.1642055666186005,4,1.3401796759184839,38,1624379685
bc1q000609,0,4.080921285620656,1,3.7362906493019192,115,1639918175
bc1q00060a,0,0.05002880609418075,8,2.6004910062961337,337,1703131147
bc1q00060b,0,2.4728608010207087,5,65.87698868952695,119,1682690914
bc1q00060c,0,9.95665164798387,7,13.078745172105457,132,1653758438
bc1q00060d,0,39.678110849866734,5,0.8781057972121954,56,1623541649
bc1q00060e,0,0.7404758718184924,3,1.0735674985823582,120,1688563851
bc1q00060f,0,0.5427962549591766,5,313.1963302908162,50,1707221790
bc1q000610,0,0.07179447467547403,10,64.48518427245259,362,1666348298
bc1q000611,0,0.08368955818640575,5,39.76951098422061,82,1657337876
bc1q000612,0,0.5069024624244224,6,7.572277508281351,49,1614520703
bc1q000613,0,3.0104709263154206,9,150.94967154643652,48,1659782601
bc1q000614,0,15.498664806516581,3,0.8131744864709677,134,1706614540
bc1q000615,0,0.08985690197706124,3,33.31257736780204,238,1636073721
bc1q000616,0,88.06416591341406,6,3.0448541047167117,335,1620501548
bc1q000617,0,0.44336106173309237,5,4.491619650673034,173,1689019160
bc1q000618,1,1.875818875186032,20,31.550155878761828,145,1704292940
bc1q000619,1,0.21256916592235667,28,5.544935466748684,187,1698055400
bc1q00061a,0,0.0006942205998005065,10,3.0975153219961085,120,1623317823
bc1q00061b,0,14.184306665809755,8,2.74473547397453,184,1707627362
bc1q00061c,0,9.120564428647738,3,0.13908201400705944,357,1690770174
bc1q00061d,0,0.4299945815782912,9,34.00158831089297,363,1688583323
bc1q00061e,0,1.2225907242449447,4,0.9868273828260389,79,1624567187
bc1q00061f,0,4.701199331657411,6,303.9365040454181,163,1664354771
bc1q000620,1,0.01841682941828138,26,4.156922015825169,8,1612872195
bc1q000621,0,0.20450598610126153,6,101.38038137683836,99,1647162963
bc1q000622,0,10.835134396842534,5,0.19828258568014087,317,1637770436
bc1q000623,0,0.023217052018163684,9,31.911487107886728,356,1673633493
bc1q000624,0,2.4125247096002234,1,53.36267145076177,27,1643978219
bc1q000625,0,0.017081736727206472,8,100.19589990771416,276,1672362128
bc1q000626,0,4.0523215831845025,5,0.3478174361688264,313,1651380612
bc1q000627,0,0.8985935619616918,6,1.8122383266599058,279,1665882777
bc1q000628,0,0.007864506838713025,3,23.406643808663052,356,1664068707
bc1q000629,0,32.92453298662306,4,9.943150853260827,204,1678103751
bc1q00062a,0,0.11038569471474444,4,13.286112079635807,160,1704954312
bc1q00062b,0,0.08797018655592573,2,3.594578680654315,178,1667889040
bc1q00062c,0,1.8252328933603548,4,164.28409736235847,192,1660873143
bc1q00062d,0,31.371883074757477,5,1362.3015936025959,40,1612653575
bc1q00062e,1,0.09495821973561626,22,9.097137904089823,360,1681489343
bc1q00062f,1,2.406532055618524,15,18.298928221671957,236,1631534513
bc1q000630,0,3.6199112211462703,10,8.268784252247453,33,1613438075
bc1q000631,0,7.9990023030943895,2,96.36150518850863,29,1683008950
bc1q000632,0,1.6977853489150008,4,38.79271877239944,33,1626177293
bc1q000633,0,0.3325106074632537,6,0.8756742295617619,100,1661365594
bc1q000634,1,0.16702304511482666,21,2.169715339537105,145,1677483034
bc1q000635,0,1.2948976394596217,4,0.9815782083033995,330,1635410943
bc1q000636,0,0.040098472568474104,6,1619.130675918374,65,1644894212
bc1q000637,0,0.00015625028419774913,8,26.327751346986343,122,1633706318
bc1q000638,0,3.704985749578357,5,2.244824956510517,43,1616600987
bc1q000639,0,15.056420676773614,7,1.9134270833897606,209,1696654468
bc1q00063a,0,0.0008344002900810425,5,36.98315526727141,230,1705197195
bc1q00063b,1,0.09670937483796206,25,45.14322888618594,127,1663039977
bc1q00063c,0,6.407459016220094,6,36.459987491243496,356,1631813383
bc1q00063d,0,479.3765517458945,5,3.154674378866301,186,1687577914
bc1q00063e,0,1.0643679225592604,5,13.62201574716681,237,1685452736
bc1q00063f,0,0.11258927418861832,5,9.224197509169851,91,1695613666
bc1q000640,0,0.5777065008255816,6,1.1359613026193964,43,1631220283
bc1q000641,0,61.84487647200768,5,1.1583682273756046,46,1618448975
bc1q000642,0,0.14400711982869235,9,16.84291492403264,25,1637923382
bc1q000643,0,0.09093811852856577,4,10.945212675592463,354,1682503167
bc1q000644,0,0.23498571203296278,6,22.34725336774844,195,1639452765
bc1q000645,0,0.057269572068718196,5,35.94701603011925,349,1619334184
bc1q000646,0,1.4448578571685513,4,148.2300183018539,99,1630189281
bc1q000647,0,130.84787323797997,6,1.5654780299014643,256,1632598867
bc1q000648,0,2.6359346351482698,6,26.06184578451471,361,1641740906
bc1q000649,0,0.4690431519346788,6,33.06243134376833,330,1683733510
bc1q00064a,0,0.41668122134056185,3,3.958001297308874,294,1664565268
bc1q00064b,0,0.009190614983436846,5,9.428399586573134,246,1637680379
bc1q00064c,0,14.144549159185933,5,4.1656939925811685,166,1615150922
bc1q00064d,0,0.7917484185007339,8,501.2879902214874,257,1693881956
bc1q00064e,0,0.5819098496414293,3,9.113031124303763,310,1615534806
bc1q00064f,0,14462.620502524229,4,18.228935922844354,352,1694808107
bc1q000650,0,2.450418252020944,5,4.358079184024215,278,1617017553
bc1q000651,1,0.20966883488788465,27,2.8312855529350576,189,1681695575
bc1q000652,1,0.5565904387147391,23,0.54661786431948,186,1665518805
bc1q000653,1,62.70770382729908,23,66.66881147254992,182,1696433444
bc1q000654,0,1.4046824059035434,4,34.359378009816524,275,1703039214
bc1q000655,0,0.01336876938712743,3,4.046317107054803,227,1613738560
bc1q000656,0,15.763337049349433,6,1.220499491077526,34,1614320381
bc1q000657,0,0.13473676989414818,8,10.589014045173874,207,1611778417
bc1q000658,0,275.8599553121355,6,2.730832171318497,44,1682817029
bc1q000659,0,25.537403902573544,6,4.739420461548045,245,1696853797
bc1q00065a,0,0.2613314675045577,8,0.5903026608007937,254,1612801756
bc1q00065b,0,46.66755106737361,8,11.405995763375685,109,1699295032
bc1q00065c,1,2.4515334142536283,22,11.86990735923631,323,1614871754
bc1q00065d,0,12.914116628957663,5,65.98620918690197,114,1645018063
bc1q00065e,0,4.281050621928249,5,5.465834793897896,278,1617139781
bc1q00065f,0,0.07893978242388378,1,3.7919297015203286,237,1660744768
bc1q000660,0,0.14505395577955182,4,0.32840038395545984,29,1706916463
bc1q000661,0,21.97449478236775,4,66.81461852032763,222,1698032891
bc1q000662,1,0.7325828667945856,25,44.06413706426716,318,1664509719
bc1q000663,0,0.29791550000227107,10,7.826198462249042,271,1629239077
bc1q000664,0,0.056962180119097656,9,0.5176468069941516,242,1678572546
bc1q000665,0,3.563692394355715,9,0.6511247270097139,97,1628786364
bc1q000666,0,486.6643947636151,5,2.4738809255374217,343,1668251303
bc1q000667,0,0.04065641101966287,11,50.92996316931223,263,1632120373
bc1q000668,0,1.0753630978787048,4,13.206052807081662,340,1707111489
bc1q000669,0,69.17653159111302,3,0.3727995595024458,7,1623280754
bc1q00066a,0,0.7874745913642606,3,16.58375877200097,273,1611534139
bc1q00066b,0,3.884970493263513,3,1.379480310513676,288,1706254094
bc1q00066c,0,0.04128811534624325,7,2.600166670407401,335,1651379894
bc1q00066d,0,3.614383463765101,3,51.59764464564246,205,1706157591
bc1q00066e,0,0.570391224388445,10,34.15838763963972,184,1658542418
bc1q00066f,0,19.24382032350543,9,65.77236502238394,318,1640630015
bc1q000670,0,35.239166711642085,5,7.054974436442876,58,1682590421
bc1q000671,1,4730.745625627115,22,43.20901334498727,111,1618752870
bc1q000672,0,5.691077056774015,4,2.2881130276037926,186,1620961831
bc1q000673,0,2.65750828745998,10,4.414383253160133,131,1691093966
bc1q000674,0,1.7916785264398698,11,3.8474613884517517,89,1657188275
bc1q000675,0,0.34662947031769875,6,7.750288251759377,336,1647363108
bc1q000676,0,2.7606096151250727,6,0.5638414564289171,118,1655006464
bc1q000677,0,0.41221746945097804,10,4.711423980978234,257,1618648267
bc1q000678,0,1.6576201494535778,3,134.73563550590765,110,1672899282
bc1q000679,0,52.08060459624861,6,0.8310574743661303,67,1612666257
bc1q00067a,0,0.04881939064127244,6,0.5175534035868047,148,1708220026
bc1q00067b,0,30.558280103753347,9,0.6081238875685433,220,1706492874
bc1q00067c,0,52.0052774065649,7,1515.8307055250143,214,1680674250
bc1q00067d,0,0.7017306900473578,7,18.72208722209206,62,1646235421
bc1q00067e,0,0.0017197700361197533,8,4.303674666298555,56,1630135059
bc1q00067f,0,0.16146514802943265,6,8.470934439515565,312,1637074751
bc1q000680,0,48.95902088221492,6,11.649681009681672,334,1695610264
bc1q000681,0,0.9336961761287517,8,2.052585152185226,335,1705587778
bc1q000682,0,0.04989139695075561,5,2.626275026718394,96,1620809337
bc1q000683,0,0.2199566574379827,5,5.390476231175797,146,1651507946
bc1q000684,0,12.451736355776957,7,1.7341022139404458,48,1681742105
bc1q000685,0,5.156204282328985,7,3.3405343724995475,294,1650127067
bc1q000686,0,0.48831416598645566,5,14.972020431082251,278,1624086765
bc1q000687,0,0.3327135945706278,4,1.0057098803384985,203,1616196639
bc1q000688,0,0.30873423683415085,4,1366.3508362567052,199,1620197066
bc1q000689,0,0.06283578433772584,11,33.325178479434605,329,1699311052
bc1q00068a,0,127.24661684638565,7,0.5826494983021862,124,1628113680
bc1q00068b,0,0.3802366687480608,7,0.0520366491032772,200,1703973549
bc1q00068c,1,77.06295945661577,17,1.8682336825817982,75,1630495028
bc1q00068d,0,95.96160425310053,2,29.041368085073884,157,1645072109
bc1q00068e,0,19.9840148093617,6,19.706327733209818,134,1623541091
bc1q00068f,0,0.2739359557225034,8,5.919801863324408,312,1666923997
bc1q000690,0,3.357478584572076,5,2.2191296683093893,120,1672832387
bc1q000691,1,1.859970005253335,18,1.21135219480055,12,1626382285
bc1q000692,0,0.06646328545589383,6,3.3030089556749576,235,1692821403
bc1q000693,0,2.646076151578827,8,0.9755440655630454,295,1616553542
bc1q000694,1,0.05819404826747454,19,3.3275772531216066,108,1694918861
bc1q000695,1,70.54038240802153,7,105.83717959621326,33,1615838052
bc1q000696,1,0.4962354777765736,10,1.5801509832639216,120,1644973990
bc1q000697,0,1.8284689322409509,3,25.072272797137163,256,1625132784
bc1q000698,0,2.339327780102994,4,34.01656548018268,83,1633730717
bc1q000699,1,0.9198287748515241,20,0.8528235277962593,181,1626679502
bc1q00069a,0,5.812910571790424,4,1.3678720045273616,228,1626407992
bc1q00069b,1,0.4811559748962582,17,62.67025129072132,275,1614070839
bc1q00069c,0,13.652080019074427,6,1.160060223636443,186,1660149926
bc1q00069d,1,0.03526755497626737,14,6.586542166187727,341,1655719550
bc1q00069e,0,1.4610257224034853,6,437.0150545778264,211,1616855626
bc1q00069f,0,335.8910989549012,3,52.43973020880987,249,1636225005
bc1q0006a0,0,0.0497376059117603,5,8.76232169466925,43,1700392835
bc1q0006a1,1,0.2618226976017987,14,39.704365706388856,73,1620909500
bc1q0006a2,0,4.672636853123881,7,6.6071726849507515,342,1615352781
bc1q0006a3,0,1.7138552170677634,11,56.62574080728316,19,1682718515
bc1q0006a4,1,5.726116076957645,20,0.12337449645035102,165,1610932858
bc1q0006a5,0,4.3386419762282,7,5.592732612951564,267,1641019956
bc1q0006a6,1,13.427590547950338,16,0.11387205183905302,128,1676545980
bc1q0006a7,0,27.913195272814693,5,10.203291623971852,355,1662208632
bc1q0006a8,0,3.4193687936676174,8,4.607310142165171,301,1689128121
bc1q0006a9,0,0.48491921746007316,7,112.33210346984495,318,1704801186
bc1q0006aa,0,7.521165431959896,3,30.681342607538348,351,1699784120
bc1q0006ab,0,298.7615622789149,4,2.5800908846455015,142,1670655219
bc1q0006ac,0,0.6717283648520102,5,3.2790950562292984,34,1702343243
