,Open,High,Low,Close,Volume
2021-06-17 00:00:00+00:00,177.45442584619903,180.44545034477082,174.9127895459579,179.86041629600885,3647674.6848571347
2021-06-18 00:00:00+00:00,179.86041629600885,189.7148982674371,178.5962260253009,188.5200265676469,13482047.40454043
2021-06-19 00:00:00+00:00,188.5200265676469,189.49552614734304,184.64583594498637,186.42084542961555,6281970.939954827
2021-06-20 00:00:00+00:00,186.42084542961555,187.00651790307663,177.06445488370764,177.17123673964178,8748603.467348443
2021-06-21 00:00:00+00:00,177.17123673964178,186.59288134365153,175.94982479614993,184.06141676725966,4676160.664704848
2021-06-22 00:00:00+00:00,184.06141676725966,185.70567373161393,180.52896639023416,182.08386955644102,6837555.756825648
2021-06-23 00:00:00+00:00,182.08386955644102,192.61418722362137,181.24741992472465,189.47898821254864,7835568.427498586
2021-06-24 00:00:00+00:00,189.47898821254864,192.30503381741474,189.37243704893012,192.19228152890634,8841075.754253443
2021-06-25 00:00:00+00:00,192.19228152890634,192.4239893577163,189.0858817102612,191.46528707165243,11027245.499527875
2021-06-26 00:00:00+00:00,191.46528707165243,195.38000097827026,189.96581145153505,193.9719730720314,16980629.098941654
2021-06-27 00:00:00+00:00,193.9719730720314,208.1466893299289,192.52063452497345,207.84635306089825,12356835.185408797
2021-06-28 00:00:00+00:00,207.84635306089825,224.75511316860351,206.9110940284078,223.69721932585665,13700926.885912413
2021-06-29 00:00:00+00:00,223.69721932585665,228.40369310115818,221.53161836081074,224.42055690791574,17034424.914873824
2021-06-30 00:00:00+00:00,224.42055690791574,226.7124933424235,222.65111705243527,225.86296109988214,11482888.706463771
2021-07-01 00:00:00+00:00,225.86296109988214,235.5578733259566,223.93596144119522,234.72083083035992,8740533.281598024
2021-07-02 00:00:00+00:00,234.72083083035992,237.14444828916055,225.67321215595618,228.05771158404065,13993456.113143515
2021-07-03 00:00:00+00:00,228.05771158404065,232.98643018062737,228.0317486616714,230.91650176313578,14401662.059476586
2021-07-04 00:00:00+00:00,230.91650176313578,233.32909182256554,227.11977225055523,230.892210699145,11897687.685819656
2021-07-05 00:00:00+00:00,230.892210699145,235.21408854922154,230.59676722694206,233.6297900381606,4617747.459740348
2021-07-06 00:00:00+00:00,233.6297900381606,237.10660373612737,225.2520721345309,227.09532436614697,6085034.360288683
2021-07-07 00:00:00+00:00,227.09532436614697,227.66180228119893,214.1753993596113,214.9778497061254,7852289.10660104
2021-07-08 00:00:00+00:00,214.9778497061254,216.6355584431179,198.2061735666543,200.092663737764,12620454.886681112
2021-07-09 00:00:00+00:00,200.092663737764,202.5769568785615,191.60102733544005,192.5723898068844,8801160.19780825
2021-07-10 00:00:00+00:00,192.5723898068844,195.581960398893,186.72133420118553,189.65725062413145,14821522.199177483
2021-07-11 00:00:00+00:00,189.65725062413145,190.91890544999805,186.53086929286198,187.87123228065735,16060228.31784263
2021-07-12 00:00:00+00:00,187.87123228065735,203.26843384131448,185.71116399966738,201.21216209012,15242935.547561271
2021-07-13 00:00:00+00:00,201.21216209012,209.5816492545783,200.31076478250134,209.32114511026626,15286692.765465237
2021-07-14 00:00:00+00:00,209.32114511026626,209.96287006830494,202.4812098354941,202.55196340541877,5572491.076547889
2021-07-15 00:00:00+00:00,202.55196340541877,205.45149501090705,201.07844210068063,205.1961311088067,11041660.27522792
2021-07-16 00:00:00+00:00,205.1961311088067,207.88458128183694,200.5001179344631,202.45517835719863,6760530.569624409
2021-07-17 00:00:00+00:00,202.45517835719863,203.5049245394124,198.95119352297164,200.61061417560245,4230878.238590706
2021-07-18 00:00:00+00:00,200.61061417560245,204.71023108624323,197.13678891291627,202.0776812255257,7807832.781757127
2021-07-19 00:00:00+00:00,202.0776812255257,206.9169755417472,199.50662564302263,206.66996999566973,16129035.203725161
2021-07-20 00:00:00+00:00,206.66996999566973,209.87869910021368,200.73076341919358,204.3939228343489,10933411.177490162
2021-07-21 00:00:00+00:00,204.3939228343489,215.51090267344972,203.30837002638856,212.31774076143353,22032170.027594477
2021-07-22 00:00:00+00:00,212.31774076143353,212.65760145807096,201.26275748437965,204.16246866285982,9623836.66992198
2021-07-23 00:00:00+00:00,204.16246866285982,204.45859484447766,202.12083327488415,204.37120222034386,26735724.86924703
2021-07-24 00:00:00+00:00,204.37120222034386,224.22930811934683,202.12073063637496,224.00234924515146,9625097.34143354
2021-07-25 00:00:00+00:00,224.00234924515146,229.41046488974237,220.02734745277266,225.93883713380652,8976459.821061937
2021-07-26 00:00:00+00:00,225.93883713380652,238.75611752978924,223.27913720038762,237.75169678006802,4996631.085653213
2021-07-27 00:00:00+00:00,237.75169678006802,241.0611376316614,233.9051824376096,238.70537346386837,14647104.562835293
2021-07-28 00:00:00+00:00,238.70537346386837,245.6727474320652,235.58704480910572,243.80220048781663,7088920.93781372
2021-07-29 00:00:00+00:00,243.80220048781663,247.29331621691432,242.95451578153674,243.5128786832355,6641368.251954379
2021-07-30 00:00:00+00:00,243.5128786832355,245.65583327317592,239.2086103858156,242.25855518121463,15816333.877078785
2021-07-31 00:00:00+00:00,242.25855518121463,244.44176387531405,233.87055531879994,235.9272941128341,14964633.38727025
2021-08-01 00:00:00+00:00,235.9272941128341,243.9665816563454,232.0254426750628,239.6990622692144,14789427.350536583
2021-08-02 00:00:00+00:00,239.6990622692144,240.34680872070484,229.46509267453186,232.84673040870123,7549666.814149939
2021-08-03 00:00:00+00:00,232.84673040870123,242.09201780050225,232.4102768211347,238.52542561067713,8684590.971798819
2021-08-04 00:00:00+00:00,238.52542561067713,248.18936366996502,237.95046446450607,247.95839156365722,8649962.3044963
2021-08-05 00:00:00+00:00,247.95839156365722,253.52196943137662,247.64770018691712,251.360849819941,12636919.18110543
2021-08-06 00:00:00+00:00,251.360849819941,255.37106756217963,246.84307085842738,249.05427627392356,17878404.694429297
2021-08-07 00:00:00+00:00,249.05427627392356,256.2778934369988,248.6921783373339,253.2455686352948,10487199.22366981
2021-08-08 00:00:00+00:00,253.2455686352948,256.36906482182945,247.4588468595106,250.72484130924997,21610740.369720947
2021-08-09 00:00:00+00:00,250.72484130924997,260.5067445003243,248.23202099101067,259.27784243756463,13306157.927601269
2021-08-10 00:00:00+00:00,259.27784243756463,261.2313314760177,239.71261200114597,243.3744063599247,7995106.88105898
2021-08-11 00:00:00+00:00,243.3744063599247,244.98030243673838,239.51252630582192,240.72489491870067,12902351.412478935
2021-08-12 00:00:00+00:00,240.72489491870067,242.98433343418506,222.60254650330774,224.70228466808476,19147316.350565244
2021-08-13 00:00:00+00:00,224.70228466808476,226.57183076301706,212.96596077620802,213.41726024483415,21839483.133307848
2021-08-14 00:00:00+00:00,213.41726024483415,225.34922769105296,210.01902146811977,224.0309911789094,15158941.367033096
2021-08-15 00:00:00+00:00,224.0309911789094,232.61842699436076,223.32527354597505,231.34633423701487,8989371.60027124
2021-08-16 00:00:00+00:00,231.34633423701487,232.3909443815239,225.3579082959585,225.773901343036,8060515.221274321
2021-08-17 00:00:00+00:00,225.773901343036,227.2574278829027,213.58795221631627,214.37920674006986,11515808.212848108
2021-08-18 00:00:00+00:00,214.37920674006986,214.95780477181475,190.5985594856292,193.40528930342518,18873861.301307272
2021-08-19 00:00:00+00:00,193.40528930342518,196.4413418303969,189.55118834347192,189.91290814765554,10801505.764301261
2021-08-20 00:00:00+00:00,189.91290814765554,209.10990010774148,187.81252932462482,206.86783567047306,10902899.732683668
2021-08-21 00:00:00+00:00,206.86783567047306,210.71496101561561,204.08933927830452,210.20874563488854,9094032.93012113
2021-08-22 00:00:00+00:00,210.20874563488854,212.83414104012897,203.50780397136586,206.29682583976785,7667100.126114626
2021-08-23 00:00:00+00:00,206.29682583976785,213.0520719364712,205.59106460254395,209.85017866089518,8260861.7819505865
2021-08-24 00:00:00+00:00,209.85017866089518,210.74742291882825,198.63132160299978,198.85189448181256,9444486.531269312
2021-08-25 00:00:00+00:00,198.85189448181256,199.3909443247055,195.3597358382218,196.9508058594805,19252375.204012524
2021-08-26 00:00:00+00:00,196.9508058594805,197.8265805814959,196.23297212490883,197.7959003350985,7977445.454242454
2021-08-27 00:00:00+00:00,197.7959003350985,197.96412695477315,194.87443138502633,197.35855880853597,9099003.26491554
2021-08-28 00:00:00+00:00,197.35855880853597,205.8458595701544,196.09142402474322,203.0597730261968,6019893.05885292
2021-08-29 00:00:00+00:00,203.0597730261968,209.34346821725623,201.41735025925374,205.68851616457533,12267744.530106397
2021-08-30 00:00:00+00:00,205.68851616457533,210.89532014831175,205.26835030963426,210.72508677104548,16436345.511983069
2021-08-31 00:00:00+00:00,210.72508677104548,213.56255849077965,203.77020281454816,205.8733857983936,18458287.797033288
2021-09-01 00:00:00+00:00,205.8733857983936,212.89041935031574,205.18588492318716,212.61539729737908,9737685.666214433
2021-09-02 00:00:00+00:00,212.61539729737908,227.6705597866538,210.01686678839533,225.26954888838878,11506923.175727846
2021-09-03 00:00:00+00:00,225.26954888838878,228.33532216875764,217.64397531740036,217.9231433206896,8292834.237773711
2021-09-04 00:00:00+00:00,217.9231433206896,219.3321644449392,207.71166281874687,211.4255863741712,11269476.180844598
2021-09-05 00:00:00+00:00,211.4255863741712,221.7659078726044,208.8205090531152,221.72226739176125,10234596.150702445
2021-09-06 00:00:00+00:00,221.72226739176125,224.09766858001353,219.69759163527536,220.41861005264167,9122176.403027264
2021-09-07 00:00:00+00:00,220.41861005264167,235.83852531912115,220.36268905372768,231.70436263314036,9454384.51324373
2021-09-08 00:00:00+00:00,231.70436263314036,232.77880208685613,226.95119238026695,228.32578945055104,10890103.810704792
2021-09-09 00:00:00+00:00,228.32578945055104,241.26722691537498,227.69774768579282,240.4470996113513,7784393.113380617
2021-09-10 00:00:00+00:00,240.4470996113513,242.28877278284298,239.50180492307612,241.74951035276555,7967461.105080522
2021-09-11 00:00:00+00:00,241.74951035276555,246.57965940671266,237.9517452952886,244.13958166108011,19159570.35417954
2021-09-12 00:00:00+00:00,244.13958166108011,260.86004526998966,241.4887912605852,258.0891966126754,30091281.78230316
2021-09-13 00:00:00+00:00,258.0891966126754,261.76977440224465,254.23575073800765,255.04583695447565,5168199.223599551
2021-09-14 00:00:00+00:00,255.04583695447565,258.5030646149303,244.50447280870065,246.9791718084013,5041619.702841327
2021-09-15 00:00:00+00:00,246.9791718084013,250.9470766738055,242.2062359935723,243.3265239046115,5776342.341717376
2021-09-16 00:00:00+00:00,243.3265239046115,250.99566859364518,239.05088377138674,247.40729579583154,8482537.641958747
2021-09-17 00:00:00+00:00,247.40729579583154,248.50845804238367,234.26303794756424,234.40124798934497,13297694.468957536
2021-09-18 00:00:00+00:00,234.40124798934497,242.28190145010802,231.31143365187393,239.88169479843643,11594759.930908507
2021-09-19 00:00:00+00:00,239.88169479843643,241.16588112484888,232.31105188225868,235.5890249648801,9601347.503648521
2021-09-20 00:00:00+00:00,235.5890249648801,246.89938312459077,235.30421438353477,245.44240343345274,11274126.816385653
2021-09-21 00:00:00+00:00,245.44240343345274,249.5596994187542,225.19456368376396,225.89339846978706,6508120.283244208
2021-09-22 00:00:00+00:00,225.89339846978706,228.66604257095526,218.41389002362766,219.93529680806387,7961633.518919556
2021-09-23 00:00:00+00:00,219.93529680806387,223.79353978054803,204.25247275395716,207.49495214935703,8806119.656151418
2021-09-24 00:00:00+00:00,207.49495214935703,209.05208259278163,199.7918277381541,201.7418643755843,4356165.027888963
2021-09-25 00:00:00+00:00,201.7418643755843,205.63128195191425,199.36221351373018,203.66108975832014,5269312.243254351
2021-09-26 00:00:00+00:00,203.66108975832014,205.4468059889688,199.69473145161191,202.54951105713025,5364400.968843619
2021-09-27 00:00:00+00:00,202.54951105713025,202.94066799592568,197.92688929747152,200.92187296771183,12532661.326119605
2021-09-28 00:00:00+00:00,200.92187296771183,201.77792791307047,198.25113546067857,199.96546373214989,9923435.370867716
2021-09-29 00:00:00+00:00,199.96546373214989,203.46945512124555,198.13412472525553,201.55519384034625,11698574.327971647
2021-09-30 00:00:00+00:00,201.55519384034625,201.79962738070319,192.20377722979148,194.72036373965958,3883142.298540271
2021-10-01 00:00:00+00:00,194.72036373965958,203.1067181982146,193.79735758180047,199.7575207363518,4558002.290345493
2021-10-02 00:00:00+00:00,199.7575207363518,205.0644354403861,196.68508721419315,204.60832536972515,11976380.16060674
2021-10-03 00:00:00+00:00,204.60832536972515,208.28996890210743,204.53176853750153,207.55033145039417,2544891.7209100253
2021-10-04 00:00:00+00:00,207.55033145039417,214.71988118205766,206.8189471537045,211.80214105323137,15418570.398205338
2021-10-05 00:00:00+00:00,211.80214105323137,214.55593493637733,208.75142795152686,214.18222513103248,3911796.484581108
2021-10-06 00:00:00+00:00,214.18222513103248,233.90846035148277,212.87043443407146,230.17841775826864,12987594.639953664
2021-10-07 00:00:00+00:00,230.17841775826864,233.18515037998662,229.04209489800022,229.661489866567,5957353.631410638
2021-10-08 00:00:00+00:00,229.661489866567,229.94516209559873,226.62377882426162,227.388163601272,14246284.18641285
2021-10-09 00:00:00+00:00,227.388163601272,230.21988459092827,219.5292585242337,221.64678664185067,37643558.600397564
2021-10-10 00:00:00+00:00,221.64678664185067,224.16675850287456,210.69412041781536,213.95289418762178,3194911.8851973307
2021-10-11 00:00:00+00:00,213.95289418762178,216.86956204245087,204.73712422548587,204.99782259765064,12150971.902625617
2021-10-12 00:00:00+00:00,204.99782259765064,208.0538402135772,198.76886051653705,198.87797618387825,3938564.1222846084
2021-10-13 00:00:00+00:00,198.87797618387825,201.44953009537792,196.88294437512016,198.54537000874828,10767533.584826767
2021-10-14 00:00:00+00:00,198.54537000874828,203.16406730557927,195.1281314945967,201.04282956710338,8096581.766205185
2021-10-15 00:00:00+00:00,201.04282956710338,202.73414684572666,200.0331570007073,201.56419975205873,9420531.289372608
2021-10-16 00:00:00+00:00,201.56419975205873,204.09401708984763,193.00157627638953,196.39230307820813,5895743.310262414
2021-10-17 00:00:00+00:00,196.39230307820813,206.3346729842509,193.25429556615381,202.84064380236353,12625681.340999585
2021-10-18 00:00:00+00:00,202.84064380236353,210.52827605031064,201.806880381169,208.3251558533838,4630794.330050184
2021-10-19 00:00:00+00:00,208.3251558533838,210.8163513220091,204.2813399714454,207.33014323667004,15537030.052165182
2021-10-20 00:00:00+00:00,207.33014323667004,208.96147998950693,200.3043382067671,202.80812856010905,7391471.267093686
2021-10-21 00:00:00+00:00,202.80812856010905,209.72008601206895,200.93969722482817,206.9040852909014,4726942.734600703
2021-10-22 00:00:00+00:00,206.9040852909014,212.1795983590345,205.32902989174264,208.43649309344502,18214373.088348687
2021-10-23 00:00:00+00:00,208.43649309344502,209.03825088173454,195.38307103372895,198.29383609039442,8620863.453440147
2021-10-24 00:00:00+00:00,198.29383609039442,199.0162790381139,195.15465335608653,197.9809160222268,20966493.769879773
2021-10-25 00:00:00+00:00,197.9809160222268,201.90654411938533,195.28345493733931,199.96490891837314,15395876.290638313
2021-10-26 00:00:00+00:00,199.96490891837314,201.69755629281468,190.4368370200053,193.9213332700857,6204804.273964718
2021-10-27 00:00:00+00:00,193.9213332700857,197.38039169271565,192.25104533066786,195.37037127456446,8552674.41927893
2021-10-28 00:00:00+00:00,195.37037127456446,195.54294834319353,183.12100824122876,185.81997152696184,9383534.59829642
2021-10-29 00:00:00+00:00,185.81997152696184,196.2904500364641,182.935188826243,194.872368446523,17660418.314792525
2021-10-30 00:00:00+00:00,194.872368446523,205.87352129445057,194.130129514612,203.7355996301715,10819741.83390464
2021-10-31 00:00:00+00:00,203.7355996301715,205.8816372255886,201.95148261670042,202.10451533859717,9619777.365487844
2021-11-01 00:00:00+00:00,202.10451533859717,207.27956309366283,200.63208870474608,204.85570803885403,8121733.591214802
2021-11-02 00:00:00+00:00,204.85570803885403,207.51143460097495,185.53011141127934,188.43603252245003,8686227.939165734
2021-11-03 00:00:00+00:00,188.43603252245003,190.61206349657166,180.16425901972522,181.10671282837586,15983483.06477668
2021-11-04 00:00:00+00:00,181.10671282837586,183.68284295211453,177.13708612823714,179.3975277671661,8900939.650692888
2021-11-05 00:00:00+00:00,179.3975277671661,181.414977006722,172.90585194748436,172.92872462518588,7439031.5320711145
2021-11-06 00:00:00+00:00,172.92872462518588,179.1658697838529,171.82257570013664,177.4490259826946,6892688.537223508
2021-11-07 00:00:00+00:00,177.4490259826946,192.5279240360454,175.483014899398,190.44982397883632,6926087.800275709
2021-11-08 00:00:00+00:00,190.44982397883632,190.79672463878427,182.48516686142955,182.91238240329113,4728207.865002799
2021-11-09 00:00:00+00:00,182.91238240329113,183.81172924868778,174.9019373935874,177.77096963637973,6339630.926626485
2021-11-10 00:00:00+00:00,177.77096963637973,181.0883703475833,177.27091206044108,179.3854292984089,17440211.855387807
2021-11-11 00:00:00+00:00,179.3854292984089,192.9280611673651,176.44776259682655,189.94333530664284,8097211.756131334
2021-11-12 00:00:00+00:00,189.94333530664284,192.26499902067997,181.42458879981737,182.1340021143106,12200472.65114593
2021-11-13 00:00:00+00:00,182.1340021143106,184.1747395666097,178.87434694056097,183.87551059796806,2912608.318147015
2021-11-14 00:00:00+00:00,183.87551059796806,198.22622667840076,181.87393798603563,196.13523887843252,11475674.464365847
2021-11-15 00:00:00+00:00,196.13523887843252,196.9180702755578,184.98476746100636,185.26603986336139,8263768.55547792
2021-11-16 00:00:00+00:00,185.26603986336139,187.71383000543273,177.07612804982764,177.28443552784026,7155214.787212506
2021-11-17 00:00:00+00:00,177.28443552784026,179.92489844829464,174.57940676300478,174.8151608338726,9640003.029397268
2021-11-18 00:00:00+00:00,174.8151608338726,176.68257360120495,169.9720061993069,171.79614964772153,7109046.143765682
2021-11-19 00:00:00+00:00,171.79614964772153,178.77676692283117,169.2926630314166,176.8938159273875,3416941.0741818473
2021-11-20 00:00:00+00:00,176.8938159273875,179.6272519865045,175.61074682015726,178.53911926141888,13457021.515118515
2021-11-21 00:00:00+00:00,178.53911926141888,179.97323480489243,166.57485508071213,167.91939299295518,9913003.148286536
2021-11-22 00:00:00+00:00,167.91939299295518,173.77435586785614,166.1382419899988,171.11287470721857,7715376.8991770735
2021-11-23 00:00:00+00:00,171.11287470721857,173.34072428820596,166.2127354618234,167.82295151816027,5752911.21303665
2021-11-24 00:00:00+00:00,167.82295151816027,177.2617209538776,165.74444560239667,175.61870855717194,4586208.096084544
2021-11-25 00:00:00+00:00,175.61870855717194,176.78274148736548,170.4805554348739,171.94070044419308,9828056.074378274
2021-11-26 00:00:00+00:00,171.94070044419308,172.0966223390046,166.12414270290859,168.28653929906827,18366674.87007364
2021-11-27 00:00:00+00:00,168.28653929906827,172.0832807083695,165.26552777662704,171.64145274227147,9736817.866956582
2021-11-28 00:00:00+00:00,171.64145274227147,177.04051103745164,170.55919139262238,176.4275218323021,4769525.000309926
2021-11-29 00:00:00+00:00,176.4275218323021,180.5652210188058,176.3887292429987,179.35976132120325,9833470.947128784
2021-11-30 00:00:00+00:00,179.35976132120325,182.4079061466688,168.8370267988904,169.21967492756863,8675345.12605371
2021-12-01 00:00:00+00:00,169.21967492756863,174.14366139062074,167.5336960994454,172.57448284486932,13109131.832022177
2021-12-02 00:00:00+00:00,172.57448284486932,173.30397639993132,165.53989564262812,166.5720829025098,11675812.238342503
2021-12-03 00:00:00+00:00,166.5720829025098,168.40377241867407,163.75373544905,168.08382444295586,2318381.4739760505
2021-12-04 00:00:00+00:00,168.08382444295586,169.1073707982539,158.23382011886608,160.04133165936048,11357160.590467118
2021-12-05 00:00:00+00:00,160.04133165936048,165.07992946390365,158.54232159520066,162.69111123964325,5657169.663881967
2021-12-06 00:00:00+00:00,162.69111123964325,163.8137076104652,156.01521522349987,158.2889908349498,4686619.381575799
2021-12-07 00:00:00+00:00,158.2889908349498,160.4900157950395,150.7563144087066,151.461308894755,8163527.82765186
2021-12-08 00:00:00+00:00,151.461308894755,157.66290043255884,149.22645279402747,155.41732376759654,10691258.458774706
2021-12-09 00:00:00+00:00,155.41732376759654,157.17569490378355,155.40876029053305,156.86278911330436,4246770.736461066
2021-12-10 00:00:00+00:00,156.86278911330436,158.58135830882927,151.93691677301348,153.65076700883645,12201377.188989116
2021-12-11 00:00:00+00:00,153.65076700883645,164.57887594908973,151.06549625078324,161.78584887531136,12528323.028327655
2021-12-12 00:00:00+00:00,161.78584887531136,162.95693337195172,157.1762375911545,159.4372942532038,9075956.103604704
2021-12-13 00:00:00+00:00,159.4372942532038,159.89079444084402,156.98747398739988,159.744309930673,6013811.908278847
2021-12-14 00:00:00+00:00,159.744309930673,164.0660845782008,158.6029073613026,161.38397197932653,5718859.172602039
2021-12-15 00:00:00+00:00,161.38397197932653,163.95094431896518,155.703051500748,158.04789768797417,14099775.866245575
2021-12-16 00:00:00+00:00,158.04789768797417,162.31559571338818,156.4808575284902,160.80426938259748,4501628.55813131
2021-12-17 00:00:00+00:00,160.80426938259748,162.4027532541587,156.19744921813088,157.95608875505297,14346430.267382033
2021-12-18 00:00:00+00:00,157.95608875505297,158.55811309067053,155.65603904959696,155.82128379818977,8249477.132233457
2021-12-19 00:00:00+00:00,155.82128379818977,165.97623491240066,155.25597500249225,163.56365245784863,8511038.06724858
2021-12-20 00:00:00+00:00,163.56365245784863,165.03160363895935,156.27462095924366,157.8399767488576,4119986.8623227216
2021-12-21 00:00:00+00:00,157.8399767488576,157.93622761601446,145.02054517735976,145.17420031520962,8318375.2929791175
2021-12-22 00:00:00+00:00,145.17420031520962,155.60745254079367,143.23669926520213,153.7176068983337,11711870.782473193
2021-12-23 00:00:00+00:00,153.7176068983337,171.07599949752253,151.39323894418683,168.1983059740442,4870053.401828947
2021-12-24 00:00:00+00:00,168.1983059740442,170.70861671577083,163.21265292781376,165.96206724959953,11121448.957852846
2021-12-25 00:00:00+00:00,165.96206724959953,166.7901460245671,154.9242686484904,155.20858474186224,9249273.021738242
2021-12-26 00:00:00+00:00,155.20858474186224,155.3575619392096,151.0548966433146,153.65394770862233,6651214.142428024
2021-12-27 00:00:00+00:00,153.65394770862233,156.25474443048,152.05879821189438,152.24410366601978,13053970.37716301
2021-12-28 00:00:00+00:00,152.24410366601978,154.81202460932644,150.06495248837814,151.35647912387128,3298520.04278456
2021-12-29 00:00:00+00:00,151.35647912387128,152.80700027189158,143.4848136780859,145.68827872616293,10386384.637554523
2021-12-30 00:00:00+00:00,145.68827872616293,150.51297445693015,145.50389556861376,148.79267617744654,18416283.814646915
2021-12-31 00:00:00+00:00,148.79267617744654,152.93362207734165,148.74384847493343,151.67069040671808,16987263.45332144
2022-01-01 00:00:00+00:00,151.67069040671808,152.81668026137865,143.99208079686767,144.05677077718016,10589918.527893055
2022-01-02 00:00:00+00:00,144.05677077718016,148.06140890655107,142.7310358628028,147.74374923080154,7758066.127604694
2022-01-03 00:00:00+00:00,147.74374923080154,159.152579375725,145.5853990044175,158.87588872687263,6675060.658022991
2022-01-04 00:00:00+00:00,158.87588872687263,160.63301664280834,158.51147826581766,159.9629034643955,7753720.826361129
2022-01-05 00:00:00+00:00,159.9629034643955,162.3718701575281,157.85707744180039,158.2119443924052,11349829.293553801
2022-01-06 00:00:00+00:00,158.2119443924052,158.62724780578816,155.9411780915866,157.5535565146361,6179452.835339884
2022-01-07 00:00:00+00:00,157.5535565146361,161.76937364309137,156.88910262133038,161.11194415324718,12495019.940430066
2022-01-08 00:00:00+00:00,161.11194415324718,162.7029331516169,149.76912331298175,151.76388462795876,23206018.77857817
2022-01-09 00:00:00+00:00,151.76388462795876,153.35331088587424,149.16971822914087,152.76176205483472,8642068.693099646
2022-01-10 00:00:00+00:00,152.76176205483472,153.2105333880938,148.7294393145934,150.80888287590398,4852586.105936662
2022-01-11 00:00:00+00:00,150.80888287590398,162.64596827088158,148.4277378082864,161.01334251345924,4851822.008186003
2022-01-12 00:00:00+00:00,161.01334251345924,162.08016521601704,158.66493154805795,160.16286257407455,12603114.176772848
2022-01-13 00:00:00+00:00,160.16286257407455,171.8419362816295,157.76334301197,169.9267148541008,8650383.554345187
2022-01-14 00:00:00+00:00,169.9267148541008,172.71685987592502,163.07963534088998,163.61830891475242,13184782.784970138
2022-01-15 00:00:00+00:00,163.61830891475242,167.60408999225106,163.41701552235278,167.14979750805045,6989115.636890201
2022-01-16 00:00:00+00:00,167.14979750805045,171.94549096650462,165.17623377647234,169.1641272253746,12913458.194479572
2022-01-17 00:00:00+00:00,169.1641272253746,171.9121679234122,164.0739391003716,164.2275156516048,8275131.51330489
2022-01-18 00:00:00+00:00,164.2275156516048,167.85070717719094,161.58925553945528,165.3826071870578,6390820.2011504965
2022-01-19 00:00:00+00:00,165.3826071870578,174.65259880059006,163.32392868558415,172.6902936922494,7418969.206519634
2022-01-20 00:00:00+00:00,172.6902936922494,174.61797324362925,167.9521091512131,170.8809423825267,5185234.058328152
2022-01-21 00:00:00+00:00,170.8809423825267,172.84706909335696,160.27360670814716,161.18429147758528,21751902.900752228
2022-01-22 00:00:00+00:00,161.18429147758528,163.21787977534282,159.7737919905224,161.21416186721564,8508942.131057775
2022-01-23 00:00:00+00:00,161.21416186721564,161.2619908220027,154.23979873214475,156.32682857812495,11876014.548598217
2022-01-24 00:00:00+00:00,156.32682857812495,159.02278891704452,153.91297412895716,154.58852936276347,6978948.999111934
2022-01-25 00:00:00+00:00,154.58852936276347,156.21802659970027,152.76643896823876,154.27108789338146,5535168.02292281
2022-01-26 00:00:00+00:00,154.27108789338146,156.44112442691173,143.7207400510754,145.4472587844117,7998413.520870604
2022-01-27 00:00:00+00:00,145.4472587844117,146.4350017514628,135.13710916158345,137.56073056620818,14585473.710067187
2022-01-28 00:00:00+00:00,137.56073056620818,140.04460242783423,135.71677584040938,140.01335846782632,7029813.2159714205
2022-01-29 00:00:00+00:00,140.01335846782632,141.29801237764795,137.2925515859471,137.5851064068475,6005946.4552252665
2022-01-30 00:00:00+00:00,137.5851064068475,138.84117892447,124.79642560177348,125.87339866824733,9530034.635282444
2022-01-31 00:00:00+00:00,125.87339866824733,130.501040985992,124.539408237401,129.4825561647825,11123384.592702856
2022-02-01 00:00:00+00:00,129.4825561647825,131.6274256626785,129.14082365682467,130.82742811001805,18611340.849773694
2022-02-02 00:00:00+00:00,130.82742811001805,131.41574199179084,126.70831571155313,127.70124255145075,10419480.273553936
2022-02-03 00:00:00+00:00,127.70124255145075,128.91386899899965,121.42286675214999,122.04678268279577,11873228.351937667
2022-02-04 00:00:00+00:00,122.04678268279577,126.61994058759846,121.78573733670645,125.77036097985072,12282350.321321445
2022-02-05 00:00:00+00:00,125.77036097985072,129.6441130481286,124.61116640129737,127.41952438214544,5289017.602256041
2022-02-06 00:00:00+00:00,127.41952438214544,139.04309499879307,127.03963639086368,138.61163972051654,5760302.613100706
2022-02-07 00:00:00+00:00,138.61163972051654,141.5878190858409,137.13824326714985,140.77778648735912,5456110.164146723
2022-02-08 00:00:00+00:00,140.77778648735912,143.5709895528964,140.34777443445444,142.81531253538984,4879407.7606341615
2022-02-09 00:00:00+00:00,142.81531253538984,144.21198419192453,140.24621034337366,142.09698213211507,12710728.310552133
2022-02-10 00:00:00+00:00,142.09698213211507,147.64988865391268,141.59760371457142,146.33477153188818,10125044.24930131
2022-02-11 00:00:00+00:00,146.33477153188818,151.42578607794223,143.97393337379694,149.69126424388472,9209749.67707239
2022-02-12 00:00:00+00:00,149.69126424388472,159.1967377885368,149.62064463298213,156.52023675172973,2767009.15684802
2022-02-13 00:00:00+00:00,156.52023675172973,157.32380844463526,152.3679980092066,153.81321978801037,22408806.48865759
2022-02-14 00:00:00+00:00,153.81321978801037,155.73125344961502,150.7346787198033,151.60822801383043,5942126.3468392035
2022-02-15 00:00:00+00:00,151.60822801383043,151.67656142835145,148.60199072435992,149.20648250505505,22371888.257707775
2022-02-16 00:00:00+00:00,149.20648250505505,154.2417334829243,147.93989105231591,153.51667537508968,4628953.310722676
